Data;Alaska;BTG;Exploritas;Real Investor;Opportunity
;;;;4,84558394;
;;;;4,89034007;
;;;;4,84464756;
;;;;4,85356015;
;;;;4,83535073;
;;;;4,87146046;
;;;;4,81719956;
;;;;4,77639633;
;;;;4,76509194;
;;;;4,7409718;
;;;;4,71066564;
;;;;4,74214313;
;;;;4,72383973;
;;;;4,71184458;
;;;;4,82734511;
;;;;4,88697249;
;;;;4,90136826;
;;;;4,89104458;
;;;;4,79701937;
;;;;4,79977168;
;;;;4,86167174;
;;;;4,93075731;
;;;;4,91920727;
;;;;4,91814143;
;;;;4,87016439;
;;;;4,85320369;
;;;;4,85458253;
;;;;4,86970271;
;;;;4,87191527;
;;;;4,86278297;
;;;;4,86690439;
;;;;4,81544225;
;;;;4,79563113;
;;;;4,78736467;
;;;;4,78088215;
;;;;4,80983758;
;;;;4,76065506;
;;;;4,75986236;
;;;;4,74326858;
;;;;4,72875755;
;;;;4,72625453;
;;;;4,75071818;
;;;;4,68227955;
;;;;4,70229659;
;;;;4,67564053;
;;;;4,67994181;
;;;;4,70314279;
;;;;4,68600136;
;;;;4,67488972;
;;;;4,65051242;
;;;;4,6483389;
;;;;4,64359163;
;;;;4,68729584;
;;;;4,67574044;
;;;;4,66959128;
;;;;4,68078546;
;;;;4,69383947;
;;;;4,74683982;
;;;;4,7278742;
;;;;4,72109546;
;;;;4,75664473;
;;;;4,74285824;
;;;;4,74946187;
;;;;4,7586273;
;;;;4,77959432;
;;;;4,75330199;
;;;;4,73168283;
;;;;4,74715529;
;;;;4,74148808;
;;;;4,73287889;
;;;;4,76525625;
;;;;4,77593105;
;;;;4,78411997;
;;;;4,76360665;
;;;;4,78222852;
;;;;4,71996493;
;;;;4,703596;
;;;;4,68694521;
;;;;4,71514985;
;;;;4,7257386;
;;;;4,75078345;
;;;;4,74612147;
;;;;4,72937544;
;;;;4,6942721;
;;;;4,69117766;
;;;;4,72169008;
;;;;4,68194363;
;;;;4,70223825;
;;;;4,66169528;
;;;;4,68631548;
;;;;4,67450381;
;;;;4,6049953;
;;;;4,5897504;
;;;;4,51745997;
;;;;4,49690357;
;;;;4,43858634;
;;;;4,43317864;
;;;;4,38169575;
;;;;4,36790477;
;;;;4,38845394;
;;;;4,36539449;
;;;;4,34355818;
;;;;4,33740072;
;;;;4,33369701;
;;;;4,36094122;
;;;;4,41739915;
;;;;4,43654156;
;;;;4,40336344;
;;;;4,32684092;
;;;;4,31831363;
;;;;4,34300827;
;;;;4,37208421;
;;;;4,29443509;
;;;;4,30323319;
;;;;4,30596054;
;;;;4,32790612;
;;;;4,28559458;
;;;;4,28976969;
;;;;4,2703136;
;;;;4,30375631;
;;;;4,34472274;
;;;;4,36605375;
;;;;4,36694578;
;;;;4,23306773;
;;;;4,22051956;
;;;;4,21391473;
;;;;4,22336651;
;;;;4,09169948;
;;;;4,11687607;
;;;;4,13606565;
;;;;4,13859961;
;;;;4,13944333;
;;;;4,15302934;
;;;;4,13177601;
;;;;4,15451087;
;;;;4,16771027;
;;;;4,18897601;
;;;;4,17842629;
;;;;4,18913388;
;;;;4,21227885;
;;;;4,2094192;
;;;;4,17339958;
;;;;4,14448961;
;;;;4,07981012;
;;;;4,1174405;
;;;;4,08785649;
;;;;4,04226238;
;;;;4,00231958;
;;;;4,08628172;
;;;;4,09235847;
;;;;3,98479612;
;;;;3,93819943;
;;;;3,91637092;
;;;;3,88065464;
;;;;3,91233579;
;;;;3,9434132;
;;;;3,95444951;
;;;;3,93215033;
;;;;3,93227877;
;;;;3,87156975;
;;;;3,86225181;
;;;;3,83890738;
;;;;3,80017995;
;;;;3,78227291;
;;;;3,68692298;
;;;;3,66052962;
;;;;3,67324136;
;;;;3,70266773;
;;;;3,73869869;
;;;;3,74566127;
;;;;3,78227034;
;;;;3,78818652;
;;;;3,70108666;
;;;;3,66314586;
;;;;3,64344128;
;;;;3,62374381;
;;;;3,60286787;
;;;;3,5267099;
;;;;3,5098192;
;;;;3,43420824;
;;;;3,45057347;
;;;;3,50569548;
;;;;3,54401576;
;;;;3,53791956;
;;;;3,44801992;
;;;;3,44583415;
;;;;3,43476806;
;;;;3,42432041;
;;;;3,32021599;
;;;;3,21584091;
;;;;3,19686234;
;;;;3,1595253;
;;;;3,12193647;
;;;;3,10066835;
;;;;3,08569061;
;;;;3,11009409;
;;;;3,13728139;
;;;;3,10633764;
;;;;3,0833032;
;;;;3,09396398;
;;;;3,07941527;
;;;;3,00674623;
;;;;3,00670893;
;;;;2,9870944;
;;;;2,98925614;
;;;;2,99535036;
;;;;2,95039444;
;;;;2,93252993;
;;;;2,90476539;
;;;;2,93388093;
;;;;2,9256166;
;;;;2,87168724;
;;;;2,83666578;
;;;;2,84222729;
;;;;2,88223325;
;;;;2,88246393;
;;;;2,84765668;
;;;;2,87570132;
;;;;2,89779193;
;;;;2,91422408;
;;;;2,92798515;
;;;;2,91934657;
;;;;2,94748847;
;;;;2,95516977;
;;;;2,99946785;
;;;;2,99685715;
;;;;2,98970337;
;;;;2,99164061;
;;;;3,01982803;
;;;;2,97375289;
;;;;3,02929316;
;;;;3,02955346;
;;;;3,0125088;
;;;;2,9867805;
;;;;2,99627672;
;;;;2,99652045;
;;;;2,98622894;
;;;;3,0008818;
;;;;3,01869612;
;;;;3,07001825;
;;;;3,00377104;
;;;;2,97815225;
;;;;2,96015238;
;;;;3,00066923;
;;;;2,97209389;
;;;;2,93502535;
;;;;2,87672689;
;;;;2,89059843;
;;;;2,89878022;
;;;;2,90887985;
;;;;2,87620493;
;;;;2,91955099;
;;;;2,91002565;
;;;;2,92067949;
;;;;2,9453341;
;;;;2,94311112;
;;;;2,9549633;
;;;;2,9637437;
;;;;2,95926005;
;;;;2,95956896;
;;;;2,95569625;
;;;;2,9797018;
;;;;2,98199564;
;;;;2,98177289;
;;;;2,98710196;
;;;;3,01767377;
;;;;3,04909424;
;;;;3,11614256;
;;;;3,09008233;
;;;;3,11490987;
;;;;3,08685746;
;;;;3,04414428;
;;;;3,04498843;
;;;;3,09976719;
;;;;3,1187927;
;;;;3,10436378;
;;;;3,08784808;
;;;;3,08595697;
;;;;3,08732976;
;;;;3,07408485;
;;;;3,08459773;
;;;;3,08803143;
;;;;3,06268233;
;;;;3,07900761;
;;;;3,05845373;
;;;;3,07685091;
;;;;3,08477778;
;;;;3,09133156;
;;;;3,0657549;
;;;;3,03571015;
;;;;3,02863793;
;;;;3,03091807;
;;;;2,9988886;
;;;;2,98691111;
;;;;2,99096434;
;;;;2,97944065;
;;;;3,00858218;
;;;;3,03895417;
;;;;3,01623284;
;;;;3,02067113;
;;;;3,03264613;
;;;;3,03299887;
;;;;3,0586012;
;;;;3,05321931;
;;;;3,00766702;
;;;;2,98213979;
;;;;3,01097656;
;;;;2,97655234;
;;;;2,99287932;
;;;;2,95471149;
;;;;2,93450475;
;;;;2,94884528;
;;;;2,953964;
;;;;2,93850277;
;;;;2,98535457;
;;;;3,03713811;
;;;;3,05305478;
;;;;3,06786794;
;;;;3,07277056;
;;;;3,04584948;
;;;;3,13401006;
;;;;3,15640716;
;;;;3,1650506;
;;;;3,20227047;
;;;;3,18058413;
;;;;3,17569334;
;;;;3,1805108;
;;;;3,19040098;
;;;;3,22133003;
;;;;3,21028442;
;;;;3,19418353;
;;;;3,23977871;
;;;;3,28005589;
;;;;3,32731059;
;;;;3,35770986;
;;;;3,38678252;
;;;;3,3333045;
;;;;3,37018409;
;;;;3,31860614;
;;;;3,26812083;
;;;;3,31865038;
;;;;3,37791056;
;;;;3,39508641;
;;;;3,39551014;
;;;;3,4321774;
;;;;3,44694714;
;;;;3,43839892;
;;;;3,44097877;
;;;;3,42821789;
;;;;3,40232499;
;;;;3,43386942;
;;;;3,42366608;
;;;;3,42398989;
;;;;3,42264311;
;;;;3,41693856;
;;;;3,50657711;
;;;;3,5359734;
;;;;3,54398028;
;;;;3,53402865;
;;;;3,53784608;
;;;;3,6102828;
;;;;3,59679044;
;;;;3,59794684;
;;;;3,59621147;
;;;;3,63504728;
;;;;3,63809042;
;;;;3,61440818;
;;;;3,60534201;
;;;;3,56918769;
;;;;3,60890736;
;;;;3,63974189;
;;;;3,65727368;
;;;;3,66995913;
;;;;3,58351525;
;;;;3,59021481;
;;;;3,53842281;
;;;;3,57181555;
;;;;3,5802063;
;;;;3,54856797;
;;;;3,58245282;
;;;;3,57793045;
;;;;3,53178876;
;;;;3,54519355;
;;;;3,56631861;
;;;;3,59275432;
;;;;3,61040586;
;;;;3,59012628;
;;;;3,5480566;
;;;;3,59892873;
;;;;3,61359585;
;;;;3,56765034;
;;;;3,51372076;
;;;;3,47739387;
;;;;3,50438509;
;;;;3,48550224;
;;;;3,42437023;
;;;;3,43554015;
;;;;3,46873814;
;;;;3,4694515;
;;;;3,45774892;
;;;;3,43690027;
;;;;3,44267249;
;;;;3,48200295;
;;;;3,49323915;
;;;;3,46844197;
;;;;3,45094003;
;;;;3,44572312;
;;;;3,42237782;
;;;;3,40356883;
;;;;3,37985038;
;;;;3,39229685;
;;;;3,36275491;
;;;;3,37715046;
;;;;3,39325405;
;;;;3,40909805;
;;;;3,37306506;
;;;;3,39035178;
;;;;3,34924218;
;;;;3,35102517;
;;;;3,33897575;
;;;;3,29704984;
;;;;3,25626096;
;;;;3,25480331;
;;;;3,28905242;
;;;;3,26886032;
;;;;3,22804917;
;;;;3,24268239;
;;;;3,23888272;
;;;;3,2346534;
;;;;3,18136846;
;;;;3,12731907;
;;;;3,13934783;
;;;;3,18112448;
;;;;3,13848599;
;;;;3,10262056;
;;;;3,12389368;
;;;;3,15791238;
;;;;3,20403483;
;;;;3,19916884;
;;;;3,23588519;
;;;;3,22152216;
;;;;3,21002163;
;;;;3,22036055;
;;;;3,199186;
;;;;3,18285444;
;;;;3,17052485;
;;;;3,18755797;
;;;;3,19970424;
;;;;3,18081596;
;;;;3,17632218;
;;;;3,13763861;
;;;;3,12496301;
;;;;3,15745335;
;;;;3,18243111;
;;;;3,18123894;
;;;;3,2315578;
;;;;3,18868792;
;;;;3,1495938;
;;;;3,11260488;
;;;;3,13411206;
;;;;3,19129829;
;;;;3,14142185;
;;;;3,20518614;
;;;;3,24458331;
;;;;3,2697827;
;;;;3,30556013;
;;;;3,27594695;
;;;;3,2331064;
;;;;3,230399;
;;;;3,30566214;
;;;;3,27867434;
;;;;3,30771279;
;;;;3,34551671;
;;;;3,34770591;
;;;;3,37184007;
;;;;3,47177198;
;;;;3,47351701;
;;;;3,41293739;
;;;;3,39460469;
;;;;3,50879311;
;;;;3,57613814;
;;;;3,57640623;
;;;;3,52004186;
;;;;3,52706431;
;;;;3,5381073;
;;;;3,53838533;
;;;;3,50088761;
;;;;3,46830176;
;;;;3,43208138;
;;;;3,47769551;
;;;;3,38014204;
;;;;3,36629687;
;;;;3,44483047;
;;;;3,53181693;
;;;;3,53534792;
;;;;3,55477827;
;;;;3,57340201;
;;;;3,65669522;
;;;;3,63778948;
;;;;3,66112404;
;;;;3,61761595;
;;;;3,65180939;
;;;;3,7619378;
;;;;3,70151041;
;;;;3,65949223;
;;;;3,67574624;
;;;;3,71025683;
;;;;3,71847181;
;;;;3,60565906;
;;;;3,60586337;
;;;;3,54003158;
;;;;3,52586987;
;;;;3,59397495;
;;;;3,63128363;
;;;;3,67759106;
;;;;3,64565225;
;;;;3,63779171;
;;;;3,70747939;
;;;;3,69036559;
;;;;3,73518801;
;;;;3,78857392;
;;;;3,7683981;
;;;;3,78702737;
;;;;3,70325379;
;;;;3,65271343;
;;;;3,69062194;
;;;;3,61764649;
;;;;3,64893519;
;;;;3,56266203;
;;;;3,702428;
;;;;3,72485333;
;;;;3,83065263;
;;;;3,85920758;
;;;;3,82254576;
;;;;3,90438165;
;;;;3,97865178;
;;;;4,01048629;
;;;;3,9323259;
;;;;3,94015353;
;;;;3,95533499;
;;;;3,99786955;
;;;;3,96161486;
;;;;3,90116902;
;;;;3,86596701;
;;;;3,87005526;
;;;;3,91795693;
;;;;3,92945696;
;;;;4,01964038;
;;;;3,9891383;
;;;;4,03992937;
;;;;4,05438444;
;;;;4,05395231;
;;;;4,15011918;
;;;;4,1323166;
;;;;4,16842714;
;;;;4,16853099;
;;;;4,19955194;
;;;;4,19365474;
;;;;4,25844925;
;;;;4,22474296;
;;;;4,25237941;
;;;;4,28202798;
;;;;4,35059467;
;;;;4,33384186;
;;;;4,36436138;
;;;;4,34236336;
;;;;4,32352744;
;;;;4,31068067;
;;;;4,24236552;
;;;;4,2370589;
;;;;4,20435617;
;;;;4,2092442;
;;;;4,16863721;
;;;;4,21561544;
;;;;4,2205118;
;;;;4,20513491;
;;;;4,1741718;
;;;;4,16965178;
;;;;4,17108467;
;;;;4,17288525;
;;;;4,16931925;
;;;;4,16371948;
;;;;4,13780264;
;;;;4,1579199;
;;;;4,18067249;
;;;;4,19526386;
;;;;4,18380993;
;;;;4,14754836;
;;;;4,14779182;
;;;;4,18419565;
;;;;4,19506282;
;;;;4,19376945;
;;;;4,22012897;
;;;;4,22610518;
;;;;4,20716177;
;;;;4,20278527;
;;;;4,18751271;
;;;;4,23029244;
;;;;4,17231804;
;;;;4,18915011;
;;;;4,22506182;
;;;;4,23513423;
;;;;4,22900933;
;;;;4,20798632;
;;;;4,20242872;
;;;;4,2027707;
;;;;4,23279793;
;;;;4,22311872;
;;;;4,22074318;
;;;;4,22232272;
;;;;4,25726187;
;;;;4,26013299;
;;;;4,25339341;
;;;;4,22607213;
;;;;4,23489634;
;;;;4,25812445;
;;;;4,25629984;
;;;;4,26789141;
;;;;4,27711137;
;;;;4,25049596;
;;;;4,2652021;
;;;;4,29322108;
;;;;4,30529745;
;;;;4,30558946;
;;;;4,28109536;
;;;;4,26724927;
;;;;4,21914577;
;;;;4,16026948;
;;;;4,19590327;
;;;;4,1746937;
;;;;4,18337253;
;;;;4,17356397;
;;;;4,24183796;
;;;;4,26285091;
;;;;4,26137109;
;;;;4,29253246;
;;;;4,31455647;
;;;;4,3319277;
;;;;4,30764839;
;;;;4,33783341;
;;;;4,34828623;
;;;;4,34198571;
;;;;4,33440101;
;;;;4,37031678;
;;;;4,33738925;
;;;;4,35952023;
;;;;4,34814093;
;;;;4,36948099;
;;;;4,39403528;
;;;;4,34049848;
;;;;4,3185288;
;;;;4,2843019;
;;;;4,26558067;
;;;;4,23598013;
;;;;4,22086673;
;;;;4,23990645;
;;;;4,24047485;
;;;;4,24036058;
;;;;4,27493663;
;;;;4,2877771;
;;;;4,23204531;
;;;;4,20128723;
;;;;4,23512213;
;;;;4,23965337;
;;;;4,24651116;
;;;;4,2606389;
;;;;4,26642316;
;;;;4,29258256;
;;;;4,24263749;
;;;;4,24176679;
;;;;4,23180526;
;;;;4,1877823;
;;;;4,19001797;
;;;;4,14355971;
;;;;4,13151741;
;;;;4,03505075;
;;;;4,01996875;
;;;;4,02386519;
;;;;4,02597469;
;;;;4,04325812;
;;;;3,97923766;
;;;;3,93053924;
;;;;3,85567655;
;;;;3,86152534;
;;;;3,89395674;
;;;;3,92718692;
;;;;3,96309294;
;;;;3,9276257;
;;;;4,0220489;
;;;;4,04438491;
;;;;3,96631464;
;;;;3,99956209;
;;;;4,01247159;
;;;;3,93351131;
;;;;3,95553974;
;;;;3,97192958;
;;;;3,93252904;
;;;;3,90827659;
;;;;3,90353479;
;;;;3,87621513;
;;;;3,93011105;
;;;;3,93826966;
;;;;3,94760755;
;;;;3,93002944;
;;;;3,946711;
;;;;3,9279614;
;;;;3,96665313;
;;;;3,95261128;
;;;;3,89971548;
;;;;3,97871821;
;;;;3,94221044;
;;;;4,01841418;
;;;;4,03757381;
;;;;4,08628926;
;;;;4,14243336;
;;;;4,14394306;
;;;;4,14623635;
;;;;4,17286694;
;;;;4,21562455;
;;;;4,17573775;
;;;;4,19504976;
;;;;4,23762185;
;;;;4,25834391;
;;;;4,33794723;
;;;;4,3604598;
;;;;4,3425822;
;;;;4,33976846;
;;;;4,34513199;
;;;;4,41724629;
;;;;4,41718952;
;;;;4,40219149;
;;;;4,41723111;
;;;;4,38637711;
;;;;4,41716847;
;;;;4,41725029;
;;;;4,37438386;
;;;;4,39620048;
;;;;4,39823239;
;;;;4,39839565;
;;;;4,38058826;
;;;;4,40058814;
;;;;4,37813957;
;;;;4,37376551;
;;;;4,37418226;
;;;;4,37966394;
;;;;4,38377054;
;;;;4,39312362;
;;;;4,41719312;
;;;;4,41743089;
;;;;4,41717866;
;;;;4,41717971;
;;;;4,41716391;
;;;;4,41716657;
;;;;4,42496097;
;;;;4,51822099;
;;;;4,49463575;
;;;;4,48882958;
;;;;4,44799707;
;;;;4,43301279;
;;;;4,49797888;
;;;;4,49648534;
;;;;4,5441743;
;;;;4,54447947;
;;;;4,59980324;
;;;;4,57541356;
;;;;4,53347202;
;;;;4,51127562;
;;;;4,51981838;
;;;;4,50116774;
;;;;4,51773094;
;;;;4,50377063;
;;;;4,57852301;
;;;;4,63607438;
;;;;4,6317054;
;;;;4,66918527;
;;;;4,66421034;
;;;;4,66491979;
;;;;4,66450317;
;;;;4,65801336;
;;;;4,66047362;
;;;;4,66907934;
;;;;4,70593272;
;;;;4,69432362;
;;;;4,70392042;
;;;;4,66959422;
;;;;4,67977776;
;;;;4,65661266;
;;;;4,6286591;
;;;;4,61273804;
;;;;4,58255475;
;;;;4,56616312;
;;;;4,5481259;
;;;;4,54807608;
;;;;4,54964375;
;;;;4,4963417;
;;;;4,53594507;
;;;;4,54144704;
;;;;4,48536249;
;;;;4,53591951;
;;;;4,52263156;
;;;;4,53394727;
;;;;4,52536903;
;;;;4,50819535;
;;;;4,49168985;
;;;;4,54164016;
;;;;4,54228028;
;;;;4,46926442;
;;;;4,46446979;
;;;;4,43502653;
;;;;4,43048651;
;;;;4,43557432;
;;;;4,41716566;
;;;;4,41719337;
;;;;4,36839821;
;;;;4,32005782;
;;;;4,27558082;
;;;;4,25557728;
;;;;4,27953603;
;;;;4,23755251;
;;;;4,15508967;
;;;;4,18253472;
;;;;4,13883555;
;;;;4,23583255;
;;;;4,23553869;
;;;;4,18301361;
;;;;4,15340385;
;;;;4,22444128;
;;;;4,27272361;
;;;;4,31106049;
;;;;4,32400801;
;;;;4,35556875;
;;;;4,40125215;
;;;;4,39271027;
;;;;4,3998266;
;;;;4,34787491;
;;;;4,24292487;
;;;;4,23691343;
;;;;4,31867235;
;;;;4,31349149;
;;;;4,31419005;
;;;;4,22808869;
;;;;4,24762779;
;;;;4,30502007;
;;;;4,31595823;
;;;;4,32727238;
;;;;4,31499393;
;;;;4,39682934;
;;;;4,33794223;
;;;;4,27255626;
;;;;4,28750721;
;;;;4,24824933;
;;;;4,2155114;
;;;;4,16948072;
;;;;4,11287938;
;;;;4,1779921;
;;;;4,07591269;
;;;;4,07277037;
;;;;4,0738251;
;;;;4,09170666;
;;;;4,15602192;
;;;;4,10533498;
;;;;4,19582399;
;;;;4,31058635;
;;;;4,31412969;
;;;;4,34244494;
;;;;4,32097022;
;;;;4,3058857;
;;;;4,24082414;
;;;;4,30689949;
;;;;4,40506761;
;;;;4,40875482;
;;;;4,41716465;
;;;;4,44607814;
;;;;4,42610729;
;;;;4,48134395;
;;;;4,41716253;
;;;;4,41716253;
;;;;4,46568824;
;;;;4,47080356;
;;;;4,55531908;
;;;;4,52302648;
;;;;4,59052831;
;;;;4,61417772;
;;;;4,59394317;
;;;;4,64467379;
;;;;4,67632451;
;;;;4,69120806;
;;;;4,69466513;
;;;;4,66249377;
;;;;4,64564505;
;;;;4,64385669;
;;;;4,62466542;
;;;;4,61475261;
;;;;4,58883065;
;;;;4,59383614;
;;;;4,57469922;
;;;;4,56988753;
;;;;4,60000937;
;;;;4,61047236;
;;;;4,62515278;
;;;;4,63391281;
;;;;4,5950778;
;;;;4,61312849;
;;;;4,61958383;
;;;;4,61451872;
;;;;4,57018816;
;;;;4,54796718;
;;;;4,573498;
;;;;4,57640828;
;;;;4,57402679;
;;;;4,54295453;
;;;;4,58032523;
;;;;4,53563221;
;;;;4,54457324;
;;;;4,5855532;
;;;;4,54829329;
;;;;4,64713204;
;;;;4,66189728;
;;;;4,69982699;
;;;;4,62579738;
;;;;4,57783012;
;;;;4,56042601;
;;;;4,49997694;
;;;;4,55525979;
;;;;4,5502034;
;;;;4,5819171;
;;;;4,57919913;
;;;;4,52007049;
;;;;4,49842771;
;;;;4,4474452;
;;;;4,45974155;
;;;;4,46793331;
;;;;4,48195629;
;;;;4,50014929;
;;;;4,53105406;
;;;;4,49651191;
;;;;4,53118558;
;;;;4,56126535;
;;;;4,57451788;
;;;;4,59316603;
;;;;4,58901371;
;;;;4,55591434;
;;;;4,55818853;
;;;;4,5053784;
;;;;4,52783667;
;;;;4,5234892;
;;;;4,49038192;
;;;;4,47917259;
;;;;4,43779144;
;;;;4,44825338;
;;;;4,41716284;
;;;;4,41716389;
;;;;4,41716406;
;;;;4,43192243;
;;;;4,41716192;
;;;;4,417165;
;;;;4,38825932;
;;;;4,39608097;
;;;;4,40882024;
;;;;4,38667551;
;;;;4,4218457;
;;;;4,43975329;
;;;;4,43334673;
;;;;4,45138737;
;;;;4,43635922;
;;;;4,41898761;
;;;;4,43192388;
;;;;4,44274359;
;;;;4,49490978;
;;;;4,49506259;
;;;;4,502053;
;;;;4,48225541;
;;;;4,49638432;
;;;;4,46276214;
;;;;4,4946982;
;;;;4,475385;
;;;;4,45784437;
;;;;4,46565286;
;;;;4,43693448;
;;;;4,41506595;
;;;;4,40279041;
;;;;4,40142463;
;;;;4,41375353;
;;;;4,4430675;
;;;;4,47265973;
;;;;4,46278136;
;;;;4,41716391;
;;;;4,41772329;
;;;;4,37634638;
;;;;4,38720414;
;;;;4,35892698;
;;;;4,35912;
;;;;4,3577506;
;;;;4,35635765;
;;;;4,32708014;
;;;;4,29775266;
;;;;4,2879021;
;;;;4,27317056;
;;;;4,27023933;
;;;;4,26396878;
;;;;4,2464201;
;;;;4,23982548;
;;;;4,2122307;
;;;;4,19525885;
;;;;4,19859504;
;;;;4,20586453;
;;;;4,16714482;
;;;;4,14547257;
;;;;4,10985729;
;;;;4,10826435;
;;;;4,12068117;
;;;;4,1549164;
;;;;4,10994791;
;;;;4,0794947;
;;;;4,11878876;
;;;;4,11898499;
;;;;4,07403969;
;;;;4,0760136;
;;;;4,10838979;
;;;;4,05076637;
;;;;4,09804537;
;;;;4,12843735;
;;;;4,18406924;
;;;;4,19324198;
;;;;4,14378477;
;;;;4,16466865;
;;;;4,09912776;
;;;;4,11533769;
;;;;4,11356882;
;;;;4,11800019;
;;;;4,13966867;
;;;;4,12536897;
;;;;4,11734834;
;;;;4,15997775;
;;;;4,19208789;
;;;;4,21947935;
;;;;4,23758999;
;;;;4,24453998;
;;;;4,21221393;
;;;;4,19773527;
;;;;4,16987042;
;;;;4,16142999;
;;;;4,20290736;
;;;;4,18598678;
;;;;4,16113241;
;;;;4,17496707;
;;;;4,21161922;
;;;;4,21348069;
;;;;4,16321138;
;;;;4,16532464;
;;;;4,16714919;
;;;;4,16249991;
;;;;4,16995254;
;;;;4,15606796;
;;;;4,12928307;
;;;;4,14449769;
;;;;4,1374388;
;;;;4,13141782;
;;;;4,14358497;
;;;;4,15741085;
;;;;4,09349896;
;;;;4,07884706;
;;;;4,06928941;
;;;;4,0610559;
;;;;4,02765653;
;;;;4,02446196;
;;;;4,03419031;
;;;;4,03594709;
;;;;4,01311533;
;;;;4,01973019;
;;;;4,03048048;
;;;;4,0005006;
;;;;4,00301349;
;;;;4,00606523;
;;;;4,0487146;
;;;;4,0285738;
;;;;4,0728073;
;;;;4,08090215;
;;;;4,04800657;
;;;;3,9917528;
;;;;4,0201545;
;;;;3,98372777;
;;;;4,00012433;
;;;;3,96048833;
;;;;3,99236488;
;;;;3,9874366;
;;;;4,00030803;
;;;;3,94567844;
;;;;3,89060739;
;;;;3,87284566;
;;;;3,85187722;
;;;;3,84041206;
;;;;3,81682575;
;;;;3,71121843;
;;;;3,65704805;
;;;;3,63342048;
;;;;3,61425849;
;;;;3,67774446;
;;;;3,7098;
;;;;3,66427467;
;;;;3,63877111;
;;;;3,60696042;
;;;;3,65664067;
;;;;3,61958255;
;;;;3,63523636;
;;;;3,64381904;
;;;;3,66718335;
;;;;3,66738637;
;;;;3,70395053;
;;;;3,71441299;
;;;;3,71787087;
;;;;3,68775219;
;;;;3,67377354;
;;;;3,6160875;
;;;;3,6160875;
;;;;3,6160875;
;;;;3,6160875;
;;;;3,64693137;
;;;;3,65313061;
;;;;3,69436415;
;;;;3,71084722;
;;;;3,66160165;
;;;;3,672699;
;;;;3,64054901;
;;;;3,63831762;
;;;;3,63685466;
;;;;3,6160875;
;;;;3,6160875;
;;;;3,6160875;
;;;;3,58660581;
;;;;3,61088746;
;;;;3,6160875;
;;;;3,62435058;
;;;;3,58640286;
;;;;3,59606801;
;;;;3,60866054;
;;;;3,60866046;
;;;;3,56353623;
;;;;3,57153124;
;;;;3,59628507;
;;;;3,59246487;
;;;;3,52345515;
;;;;3,49637374;
;;;;3,57864184;
;;;;3,61031544;
;;;;3,59874556;
;;;;3,66819047;
;;;;3,63773158;
;;;;3,62011491;
;;;;3,64036835;
;;;;3,67287409;
;;;;3,65162677;
;;;;3,68300501;
;;;;3,69984829;
;;;;3,71721032;
;;;;3,70128982;
;;;;3,6897692;
;;;;3,65072382;
;;;;3,68870913;
;;;;3,68250411;
;;;;3,69550272;
;;;;3,69228482;
;;;;3,69428211;
;;;;3,7037512;
;;;;3,67912882;
;;;;3,66881477;
;;;;3,70093161;
;;;;3,62756266;
;;;;3,6507291;
;;;;3,68297023;
;;;;3,72689659;
;;;;3,73475358;
;;;;3,76499632;
;;;;3,77745708;
;;;;3,7513198;
;;;;3,75601447;
;;;;3,75640233;
;;;;3,80217429;
;;;;3,80452826;
;;;;3,77310883;
;;;;3,76430909;
;;;;3,7894497;
;;;;3,80203001;
;;;;3,79280082;
;;;;3,78055078;
;;;;3,78439793;
;;;;3,77347262;
;;;;3,77148565;
;;;;3,71646126;
;;;;3,73088791;
;;;;3,71306962;
;;;;3,67212203;
;;;;3,64215894;
;;;;3,69812445;
;;;;3,69694628;
;;;;3,65990352;
;;;;3,63539837;
